id_user,umur,jenis_kelamin,tinggi_badan,berat_badan,target_berat,aktivitas_harian,rutin_olahraga,ngemil_malam,jam_tidur,motivasi
1383,47,perempuan,155.9,68.5,51.1,rendah,tidak pernah,tidak pernah,4,Meningkatkan Kebugaran
1384,52,perempuan,169.5,75.7,82.2,tinggi,sering,jarang,9,Meningkatkan Berat Badan
1385,53,perempuan,165,63.7,62.9,rendah,sering,sering,8,Menjaga Kesehatan
1386,21,perempuan,146.5,49.6,41.2,tinggi,sering,sering,6,Menurunkan Berat Badan
1387,38,perempuan,161.3,58.6,52.6,sedang,sering,jarang,6,Menurunkan Berat Badan
1388,25,perempuan,172,79.1,64.9,rendah,tidak pernah,sering,4,Menjaga Kesehatan
1389,58,perempuan,158.8,60.8,63,tinggi,jarang,tidak pernah,5,Menjaga Kesehatan
1390,52,perempuan,169.2,71,57.8,sedang,jarang,jarang,7,Menjaga Kesehatan
1391,52,perempuan,161.5,70.5,65.7,rendah,jarang,sering,6,Menurunkan Berat Badan
1392,62,perempuan,145.5,50.7,51.4,sedang,sering,jarang,6,Menjaga Kesehatan
1393,37,perempuan,168,78.7,62.2,sedang,sering,tidak pernah,7,Meningkatkan Kebugaran
1394,64,perempuan,156,85.3,72.3,rendah,sering,jarang,7,Menurunkan Berat Badan
1395,41,perempuan,167.7,80.5,58,sedang,sering,tidak pernah,4,Menjaga Kesehatan
1396,21,perempuan,168.8,58.1,58.5,rendah,tidak pernah,jarang,7,Menjaga Kesehatan
1397,60,perempuan,146.2,62.7,57.2,rendah,tidak pernah,sering,9,Menurunkan Berat Badan
1398,44,perempuan,173.1,51.2,56.6,tinggi,sering,sering,4,Meningkatkan Berat Badan
1399,62,perempuan,146.1,59.5,49.7,sedang,jarang,sering,9,Menjaga Kesehatan
1400,32,perempuan,166.1,56.2,62,sedang,sering,tidak pernah,9,Meningkatkan Kebugaran
1401,59,perempuan,182.4,80.7,80.8,tinggi,sering,tidak pernah,6,Menjaga Kesehatan
1402,40,perempuan,171.5,78.2,63.8,tinggi,jarang,jarang,4,Menurunkan Berat Badan
1403,19,perempuan,146.8,46.9,45.9,tinggi,jarang,tidak pernah,7,Meningkatkan Kebugaran
1404,38,perempuan,145.8,42.4,45.1,sedang,sering,sering,7,Meningkatkan Kebugaran
1405,55,perempuan,155.8,71.3,61.5,sedang,jarang,sering,9,Menurunkan Berat Badan
1406,41,perempuan,169.1,90.1,77.7,rendah,tidak pernah,sering,8,Menurunkan Berat Badan
1407,29,perempuan,184.4,55.9,60.7,tinggi,sering,jarang,9,Meningkatkan Berat Badan
1408,49,perempuan,163.7,54.2,60.5,rendah,tidak pernah,sering,5,Meningkatkan Kebugaran
1409,54,perempuan,162.3,69.1,61.8,rendah,jarang,tidak pernah,4,Menurunkan Berat Badan
1410,63,perempuan,177.3,91.6,97.2,sedang,jarang,jarang,6,Meningkatkan Berat Badan
1411,62,perempuan,181,86.8,74,sedang,jarang,jarang,5,Menurunkan Berat Badan
1412,33,perempuan,180.5,71.5,77.2,sedang,sering,sering,6,Meningkatkan Kebugaran
1413,58,perempuan,182.5,98.6,73.8,rendah,tidak pernah,tidak pernah,9,Meningkatkan Kebugaran
1414,52,perempuan,171.9,57.1,62.9,rendah,jarang,tidak pernah,8,Menjaga Kesehatan
1415,38,perempuan,151.7,57.3,56.1,sedang,sering,jarang,7,Meningkatkan Kebugaran
1416,39,perempuan,149.9,43.5,42.7,rendah,tidak pernah,tidak pernah,8,Meningkatkan Kebugaran
1417,41,perempuan,176.6,79.6,72.6,sedang,tidak pernah,jarang,8,Menurunkan Berat Badan
1418,33,perempuan,170.2,60.3,65.8,tinggi,sering,sering,6,Menjaga Kesehatan
1419,36,perempuan,148.9,56.4,58.6,tinggi,sering,jarang,9,Menjaga Kesehatan
1420,61,perempuan,156.4,68.2,51.3,tinggi,sering,tidak pernah,5,Meningkatkan Kebugaran
1421,51,perempuan,153.5,69.3,47.2,rendah,tidak pernah,jarang,5,Meningkatkan Kebugaran
1422,40,perempuan,180.4,73.8,65.9,tinggi,tidak pernah,jarang,9,Menjaga Kesehatan
1423,64,perempuan,175.7,63.4,74,rendah,jarang,jarang,4,Meningkatkan Kebugaran
1424,64,perempuan,183.9,76.1,79,rendah,tidak pernah,tidak pernah,5,Menjaga Kesehatan
1425,40,perempuan,184.2,94,84.5,tinggi,jarang,sering,8,Menurunkan Berat Badan
1426,27,perempuan,159.6,62.2,67.1,rendah,tidak pernah,sering,9,Meningkatkan Berat Badan
1427,65,perempuan,153.5,55,62.5,sedang,sering,sering,4,Meningkatkan Berat Badan
1428,29,perempuan,157.8,43.2,47.1,tinggi,jarang,sering,7,Meningkatkan Berat Badan
1429,49,perempuan,163.8,76.6,56.9,sedang,jarang,sering,5,Menjaga Kesehatan
1430,54,perempuan,146.7,47.8,48.8,tinggi,tidak pernah,sering,7,Meningkatkan Kebugaran
1431,44,perempuan,176.5,80.5,66.9,tinggi,jarang,sering,5,Menurunkan Berat Badan
1432,43,perempuan,164.9,58.8,48.7,sedang,jarang,jarang,6,Menurunkan Berat Badan
1433,34,perempuan,168.5,63.6,63.4,tinggi,sering,sering,8,Menjaga Kesehatan
1434,47,perempuan,158,64.3,55.3,tinggi,jarang,sering,8,Meningkatkan Kebugaran
1435,61,perempuan,170.2,78.8,62.7,tinggi,jarang,tidak pernah,8,Meningkatkan Kebugaran
1436,38,perempuan,184.5,86.5,72.6,sedang,sering,sering,9,Menjaga Kesehatan
1437,41,perempuan,182.7,71.2,70.3,tinggi,jarang,jarang,8,Meningkatkan Kebugaran
1438,58,perempuan,165.5,77.1,72.4,sedang,jarang,tidak pernah,8,Menurunkan Berat Badan
1439,56,perempuan,171,80.3,68.4,sedang,sering,tidak pernah,9,Menjaga Kesehatan
1440,48,perempuan,146.2,43.1,49.4,rendah,sering,jarang,6,Menjaga Kesehatan
1441,27,perempuan,165.1,74.4,62.3,sedang,jarang,sering,4,Meningkatkan Kebugaran
1442,20,perempuan,183.8,94.4,73.8,rendah,jarang,jarang,6,Meningkatkan Kebugaran
1443,30,perempuan,162.1,66.2,56.4,tinggi,sering,jarang,4,Menurunkan Berat Badan
1444,59,perempuan,182.2,69.9,71.1,tinggi,sering,jarang,7,Menjaga Kesehatan
1445,63,perempuan,178.5,80.4,71.8,tinggi,jarang,sering,5,Menurunkan Berat Badan
1446,39,perempuan,184.3,87.2,70.2,tinggi,sering,sering,6,Menurunkan Berat Badan
1447,25,perempuan,173.9,71.1,60.9,sedang,jarang,tidak pernah,5,Menurunkan Berat Badan
1448,37,perempuan,183.3,87.2,78.6,sedang,tidak pernah,jarang,9,Menjaga Kesehatan
1449,25,perempuan,172.4,88.9,66.9,rendah,tidak pernah,jarang,8,Meningkatkan Kebugaran
1450,52,perempuan,161.7,69.8,60.7,sedang,jarang,sering,8,Menurunkan Berat Badan
1451,26,perempuan,167,54.8,56.2,tinggi,sering,tidak pernah,9,Meningkatkan Kebugaran
1452,44,perempuan,174.4,59,55.7,tinggi,jarang,tidak pernah,8,Menurunkan Berat Badan
1453,50,perempuan,166.8,65.9,65.5,rendah,sering,jarang,7,Meningkatkan Kebugaran
1454,37,perempuan,184.3,77.7,68.5,rendah,tidak pernah,tidak pernah,6,Meningkatkan Kebugaran
1455,43,perempuan,180,70.2,67.3,sedang,tidak pernah,jarang,5,Menjaga Kesehatan
1456,55,perempuan,153.4,63.5,58.5,sedang,sering,jarang,6,Menurunkan Berat Badan
1457,44,perempuan,173.7,71.7,74.2,rendah,tidak pernah,tidak pernah,8,Meningkatkan Kebugaran
1458,23,perempuan,162.9,45.9,52.3,sedang,jarang,tidak pernah,5,Meningkatkan Berat Badan
1459,44,perempuan,170.3,63.1,64.5,tinggi,sering,jarang,5,Meningkatkan Kebugaran
1460,25,perempuan,170,97.3,81.9,tinggi,jarang,tidak pernah,8,Menurunkan Berat Badan
1461,60,perempuan,164.5,74.1,55.5,rendah,sering,jarang,5,Meningkatkan Kebugaran
1462,61,perempuan,173.4,72,69.7,tinggi,tidak pernah,jarang,4,Meningkatkan Kebugaran
1463,20,perempuan,175.6,66.4,68,sedang,sering,jarang,5,Meningkatkan Kebugaran
1464,41,perempuan,169.7,69.1,61,rendah,jarang,jarang,7,Meningkatkan Kebugaran
1465,31,perempuan,163.3,46.8,54.6,sedang,sering,tidak pernah,8,Menjaga Kesehatan
1466,19,perempuan,152.2,53.6,45.2,tinggi,sering,jarang,5,Menurunkan Berat Badan
1467,63,perempuan,148.7,51.4,53,rendah,jarang,jarang,4,Meningkatkan Kebugaran
1468,38,perempuan,156.2,64.5,52.8,sedang,jarang,sering,6,Menurunkan Berat Badan
1469,56,perempuan,180.9,72.9,65.3,tinggi,sering,tidak pernah,7,Menurunkan Berat Badan
1470,34,perempuan,171.1,66.4,59.5,tinggi,sering,tidak pernah,4,Meningkatkan Kebugaran
1471,26,perempuan,151,53.2,54.5,tinggi,sering,jarang,5,Meningkatkan Kebugaran
1472,62,perempuan,150.6,63.5,53.2,tinggi,jarang,sering,9,Menurunkan Berat Badan
1473,19,perempuan,182.7,55.5,47.8,tinggi,tidak pernah,tidak pernah,5,Menurunkan Berat Badan
1474,56,perempuan,164.6,72.2,67.8,rendah,tidak pernah,tidak pernah,6,Menurunkan Berat Badan
1475,64,perempuan,168.2,80.7,65.2,tinggi,sering,tidak pernah,4,Menjaga Kesehatan
1476,50,perempuan,167.2,73.8,64.1,tinggi,jarang,tidak pernah,8,Menurunkan Berat Badan
1477,34,perempuan,158.4,59.1,59.5,tinggi,jarang,jarang,5,Meningkatkan Kebugaran
1478,35,perempuan,149.9,62.5,45.9,sedang,jarang,tidak pernah,7,Menjaga Kesehatan
1479,45,perempuan,163.1,62.4,61.3,sedang,sering,tidak pernah,9,Meningkatkan Kebugaran
1480,63,perempuan,152.8,52.7,46.9,rendah,tidak pernah,jarang,8,Meningkatkan Kebugaran
1481,47,perempuan,157.8,54.4,59.6,rendah,tidak pernah,tidak pernah,4,Menjaga Kesehatan
1482,31,perempuan,166.7,74.2,59.2,sedang,jarang,jarang,5,Meningkatkan Kebugaran
1483,56,perempuan,153.3,57.1,51.4,sedang,jarang,sering,8,Meningkatkan Kebugaran
1484,31,perempuan,178.2,84.5,68.4,rendah,jarang,sering,7,Menurunkan Berat Badan
1485,59,perempuan,156.1,54,52.5,tinggi,sering,sering,6,Meningkatkan Kebugaran
1486,60,perempuan,158.3,57,59.7,rendah,jarang,jarang,8,Menjaga Kesehatan
1487,56,perempuan,148.5,40,44,rendah,jarang,tidak pernah,6,Meningkatkan Berat Badan
1488,29,perempuan,151.2,55.2,58.2,tinggi,sering,sering,8,Meningkatkan Berat Badan
1489,32,perempuan,156.2,45.5,55.6,tinggi,sering,jarang,5,Meningkatkan Kebugaran
1490,36,perempuan,164.6,64.4,61.7,tinggi,jarang,tidak pernah,8,Menjaga Kesehatan
1491,25,perempuan,145.6,62.4,50.9,rendah,tidak pernah,tidak pernah,6,Menurunkan Berat Badan
1492,39,perempuan,173.9,80.8,69.5,tinggi,jarang,sering,8,Meningkatkan Kebugaran
1493,64,perempuan,149.9,51.6,53.3,rendah,tidak pernah,tidak pernah,8,Menjaga Kesehatan
1494,31,perempuan,177.4,77.3,70.4,tinggi,sering,sering,5,Menjaga Kesehatan
1495,38,perempuan,156,63.4,58.9,tinggi,tidak pernah,sering,8,Menurunkan Berat Badan
1496,19,perempuan,182.7,75.3,74.9,tinggi,sering,tidak pernah,9,Meningkatkan Kebugaran
1497,22,perempuan,184.8,65.8,73.2,tinggi,tidak pernah,tidak pernah,4,Menjaga Kesehatan
1498,37,perempuan,154.4,60.8,48,rendah,tidak pernah,sering,9,Meningkatkan Kebugaran
1499,53,perempuan,164.7,56.7,59.7,rendah,jarang,sering,6,Menjaga Kesehatan
1500,51,perempuan,178.6,71.6,70.8,rendah,sering,sering,5,Menjaga Kesehatan
1501,33,perempuan,175.5,53,60.6,tinggi,tidak pernah,jarang,6,Meningkatkan Berat Badan
1502,33,perempuan,169.7,58.9,65.3,tinggi,sering,sering,4,Meningkatkan Kebugaran
1503,40,perempuan,163.8,53.6,51.3,rendah,jarang,tidak pernah,9,Menjaga Kesehatan
1504,57,perempuan,173,65,68.5,sedang,jarang,sering,4,Meningkatkan Berat Badan
1505,43,perempuan,177.6,69.8,67.1,tinggi,tidak pernah,jarang,9,Menjaga Kesehatan
1506,60,perempuan,166.4,62.9,65.3,rendah,tidak pernah,sering,5,Meningkatkan Kebugaran
1507,64,perempuan,165.5,73.4,65.1,rendah,jarang,jarang,9,Menurunkan Berat Badan
1508,30,perempuan,182.9,67,76.7,tinggi,jarang,tidak pernah,6,Meningkatkan Berat Badan
1509,45,perempuan,182.2,80.3,73.1,rendah,jarang,tidak pernah,6,Meningkatkan Kebugaran
1510,34,perempuan,146.7,55.7,47.9,tinggi,sering,jarang,7,Menurunkan Berat Badan
1511,27,perempuan,161.5,70.6,57.3,tinggi,sering,tidak pernah,6,Meningkatkan Kebugaran
1512,22,perempuan,184.2,104.6,88.8,tinggi,sering,tidak pernah,6,Menurunkan Berat Badan
1513,18,perempuan,162.2,51.3,60.1,rendah,jarang,tidak pernah,6,Meningkatkan Kebugaran
1514,19,perempuan,152.9,62.8,54.9,sedang,jarang,jarang,5,Menurunkan Berat Badan
1515,60,perempuan,173.1,76.9,62.8,sedang,tidak pernah,tidak pernah,7,Menurunkan Berat Badan
1516,45,perempuan,184.8,80.5,79.1,sedang,tidak pernah,jarang,5,Menjaga Kesehatan
1517,22,perempuan,172.9,79,63.8,rendah,tidak pernah,sering,6,Menjaga Kesehatan
1518,38,perempuan,170.3,55.2,56.7,rendah,tidak pernah,jarang,5,Meningkatkan Kebugaran
1519,57,perempuan,150.7,51.8,50.6,tinggi,jarang,tidak pernah,8,Menjaga Kesehatan
1520,24,perempuan,172.4,58.5,70.4,tinggi,jarang,jarang,7,Menjaga Kesehatan
1521,44,perempuan,145.9,54.1,56.7,tinggi,sering,jarang,8,Menjaga Kesehatan
1522,54,perempuan,160.2,61.5,53.3,sedang,sering,jarang,8,Menjaga Kesehatan
1523,23,perempuan,163.6,69.3,63.4,sedang,tidak pernah,jarang,6,Menjaga Kesehatan
1524,22,perempuan,166.1,53.2,58.4,tinggi,jarang,tidak pernah,6,Meningkatkan Kebugaran
1525,55,perempuan,164,72.6,55.8,sedang,jarang,tidak pernah,5,Menjaga Kesehatan
1526,46,perempuan,149.9,54.9,57.2,tinggi,sering,tidak pernah,7,Menjaga Kesehatan
1527,29,perempuan,174.1,72.5,61.5,rendah,tidak pernah,tidak pernah,9,Meningkatkan Kebugaran
1528,38,perempuan,164.4,61.3,51.4,rendah,jarang,jarang,8,Menurunkan Berat Badan
1529,47,perempuan,161.9,73.1,61.6,sedang,tidak pernah,tidak pernah,9,Menurunkan Berat Badan
1530,63,perempuan,169.7,68.6,58.1,tinggi,sering,tidak pernah,8,Menjaga Kesehatan
1531,21,perempuan,161.6,67.6,58.7,rendah,tidak pernah,tidak pernah,9,Menurunkan Berat Badan
1532,37,perempuan,184.5,90.8,81.3,rendah,tidak pernah,tidak pernah,5,Menjaga Kesehatan
1533,21,perempuan,160.4,69.1,58.6,sedang,tidak pernah,tidak pernah,9,Menjaga Kesehatan
1534,33,perempuan,178.6,70.9,71.3,sedang,sering,tidak pernah,9,Meningkatkan Kebugaran
1535,33,perempuan,162.9,58.7,56.5,rendah,jarang,tidak pernah,5,Menjaga Kesehatan
1536,39,perempuan,170.3,74.3,68,tinggi,sering,jarang,9,Meningkatkan Kebugaran
1537,27,perempuan,171.8,54.1,62,tinggi,sering,sering,6,Menjaga Kesehatan
1538,37,perempuan,184.9,89.9,69.2,sedang,sering,jarang,6,Meningkatkan Kebugaran
1539,45,perempuan,165.5,71.2,61.3,rendah,tidak pernah,jarang,6,Meningkatkan Kebugaran
1540,55,perempuan,177.1,74.7,65.7,rendah,tidak pernah,sering,5,Meningkatkan Kebugaran
1541,61,perempuan,178.9,87.7,73.5,sedang,jarang,jarang,9,Meningkatkan Kebugaran
1542,64,perempuan,180,82.9,72.4,tinggi,sering,sering,5,Menurunkan Berat Badan
1543,54,perempuan,167,79.6,56.3,tinggi,sering,jarang,4,Menjaga Kesehatan
1544,44,perempuan,166.9,66.6,68.7,tinggi,tidak pernah,jarang,5,Menjaga Kesehatan
1545,50,perempuan,149.7,61.9,57.6,tinggi,sering,sering,9,Menurunkan Berat Badan
1546,58,perempuan,162.9,63.9,53.3,tinggi,sering,sering,7,Menjaga Kesehatan
1547,64,perempuan,145.8,41,40,rendah,jarang,jarang,6,Menurunkan Berat Badan
1548,55,perempuan,166,67,60.5,tinggi,sering,jarang,8,Menjaga Kesehatan
1549,59,perempuan,160.9,68,58,tinggi,jarang,tidak pernah,4,Menurunkan Berat Badan
1550,59,perempuan,172.7,58.8,70.1,rendah,tidak pernah,tidak pernah,7,Meningkatkan Kebugaran
1551,27,perempuan,181,61.2,77.2,tinggi,sering,tidak pernah,4,Menjaga Kesehatan
1552,35,perempuan,183.8,82.9,74.5,tinggi,sering,sering,7,Meningkatkan Kebugaran
1553,43,perempuan,181.8,86.3,72.9,sedang,jarang,tidak pernah,7,Menjaga Kesehatan
1554,55,perempuan,153.4,63.3,51.5,tinggi,sering,sering,7,Menurunkan Berat Badan
1555,64,perempuan,172.4,72.5,63.3,sedang,tidak pernah,jarang,5,Meningkatkan Kebugaran
1556,29,perempuan,158.9,52.6,59.7,sedang,tidak pernah,tidak pernah,8,Menjaga Kesehatan
1557,39,perempuan,164.9,58.9,67.1,sedang,tidak pernah,jarang,4,Meningkatkan Berat Badan
1558,58,perempuan,174,66.6,67,rendah,tidak pernah,tidak pernah,7,Meningkatkan Kebugaran
1559,40,perempuan,161.8,72.5,62.5,sedang,jarang,jarang,6,Menjaga Kesehatan
1560,29,perempuan,165.5,65.1,65.4,rendah,tidak pernah,sering,7,Meningkatkan Kebugaran
1561,56,perempuan,147.8,55.2,46,sedang,jarang,jarang,7,Menurunkan Berat Badan
1562,22,perempuan,163.9,77.2,62,rendah,tidak pernah,sering,5,Menjaga Kesehatan
1563,18,perempuan,160.3,73.7,82.2,sedang,sering,sering,7,Meningkatkan Berat Badan
1564,37,perempuan,156,57.1,51.5,rendah,tidak pernah,tidak pernah,4,Menjaga Kesehatan
1565,35,perempuan,170.8,54.1,63.5,tinggi,jarang,sering,8,Menjaga Kesehatan
1566,44,perempuan,164.2,68.7,60.9,tinggi,sering,tidak pernah,6,Menjaga Kesehatan
1567,37,perempuan,149.7,57.7,49,rendah,tidak pernah,tidak pernah,8,Menurunkan Berat Badan
1568,36,perempuan,145.3,40,40,tinggi,sering,tidak pernah,8,Menurunkan Berat Badan
1569,24,perempuan,166,53.7,62,rendah,tidak pernah,jarang,9,Meningkatkan Kebugaran
1570,62,perempuan,162.5,62.7,57.6,tinggi,sering,jarang,5,Menjaga Kesehatan
1571,58,perempuan,158.4,65.8,60.2,rendah,tidak pernah,jarang,9,Menurunkan Berat Badan
1572,49,perempuan,149.9,57.7,49.7,tinggi,tidak pernah,tidak pernah,5,Menjaga Kesehatan
1573,30,perempuan,182.4,93.8,77.8,tinggi,sering,tidak pernah,4,Meningkatkan Kebugaran
1574,59,perempuan,165.3,63.9,54.9,rendah,tidak pernah,sering,8,Menurunkan Berat Badan
1575,55,perempuan,180.2,71.4,68.6,sedang,jarang,sering,7,Meningkatkan Kebugaran
1576,64,perempuan,168.4,59.2,59,tinggi,tidak pernah,sering,5,Meningkatkan Kebugaran
1577,30,perempuan,173,87.3,79.5,tinggi,sering,sering,6,Menurunkan Berat Badan
1578,43,perempuan,182.8,71.9,79.5,sedang,sering,jarang,4,Menjaga Kesehatan
1579,62,perempuan,149,65.5,50.5,tinggi,sering,jarang,4,Meningkatkan Kebugaran
1580,34,perempuan,164.4,64.8,58.7,rendah,jarang,tidak pernah,9,Menjaga Kesehatan
1581,64,perempuan,163.7,76.2,56.4,sedang,tidak pernah,tidak pernah,4,Meningkatkan Kebugaran
1582,64,perempuan,180.6,84.6,72.4,tinggi,sering,sering,6,Menjaga Kesehatan
1583,54,perempuan,177.3,65.6,65.2,rendah,jarang,jarang,4,Meningkatkan Kebugaran
1584,40,perempuan,176.3,67.8,67.3,rendah,tidak pernah,sering,7,Menjaga Kesehatan
1585,40,perempuan,175.7,68.6,76,rendah,tidak pernah,jarang,8,Meningkatkan Berat Badan
1586,65,perempuan,179.3,82.8,71.5,rendah,tidak pernah,tidak pernah,6,Meningkatkan Kebugaran
1587,61,perempuan,144.5,48.1,50.9,tinggi,jarang,jarang,5,Meningkatkan Berat Badan
1588,49,perempuan,160.3,60.5,53.5,sedang,sering,tidak pernah,5,Menjaga Kesehatan
1589,46,perempuan,147,73.9,69.7,tinggi,sering,tidak pernah,7,Menurunkan Berat Badan
1590,28,perempuan,178.7,67.8,69.8,tinggi,tidak pernah,jarang,9,Menjaga Kesehatan
1591,29,perempuan,170,55.8,52.4,tinggi,sering,tidak pernah,7,Menurunkan Berat Badan
1592,54,perempuan,146.3,66.4,60.7,sedang,sering,jarang,6,Menurunkan Berat Badan
1593,19,perempuan,157,43.2,58.3,sedang,tidak pernah,sering,5,Meningkatkan Kebugaran
1594,41,perempuan,157.3,69.4,56.8,rendah,tidak pernah,jarang,9,Meningkatkan Kebugaran
1595,35,perempuan,156.3,54.1,53.3,sedang,sering,tidak pernah,4,Meningkatkan Kebugaran
1596,41,perempuan,181.3,76.1,78,tinggi,tidak pernah,jarang,4,Menjaga Kesehatan
1597,55,perempuan,158.2,53.5,45.5,rendah,jarang,sering,9,Menurunkan Berat Badan
1598,28,perempuan,167.2,55.5,58.4,sedang,jarang,sering,7,Meningkatkan Kebugaran
1599,25,perempuan,183.9,83.6,93.2,sedang,sering,jarang,9,Meningkatkan Berat Badan
1600,28,perempuan,171.7,74.9,69.8,rendah,jarang,tidak pernah,9,Meningkatkan Kebugaran
1601,53,perempuan,169.8,87.1,78.6,tinggi,tidak pernah,tidak pernah,7,Menurunkan Berat Badan
1602,31,perempuan,151.5,47.2,49.1,rendah,tidak pernah,sering,7,Meningkatkan Kebugaran
1603,59,perempuan,161.8,67.6,57,tinggi,jarang,sering,7,Menjaga Kesehatan
1604,29,perempuan,158.4,72.4,57.4,rendah,jarang,tidak pernah,4,Meningkatkan Kebugaran
1605,23,perempuan,157.7,53.6,54.6,tinggi,jarang,tidak pernah,5,Meningkatkan Kebugaran
1606,39,perempuan,184.9,81.6,75.2,tinggi,sering,sering,5,Meningkatkan Kebugaran
1607,65,perempuan,149.3,46.7,49,rendah,jarang,tidak pernah,7,Menjaga Kesehatan
1608,61,perempuan,153.7,49.9,52.2,sedang,sering,sering,5,Meningkatkan Kebugaran
1609,58,perempuan,180,81.5,73.3,tinggi,jarang,sering,6,Menjaga Kesehatan
1610,55,perempuan,170.4,65.5,68.4,rendah,jarang,sering,6,Menjaga Kesehatan
1611,34,perempuan,175.1,67.6,68.9,sedang,jarang,sering,5,Menjaga Kesehatan
1612,51,perempuan,172.7,79,63.4,rendah,tidak pernah,jarang,6,Menjaga Kesehatan
1613,37,perempuan,146.7,58.8,51.6,sedang,jarang,jarang,8,Menurunkan Berat Badan
1614,49,perempuan,184.9,68.3,73.4,tinggi,jarang,tidak pernah,5,Meningkatkan Kebugaran
1615,27,perempuan,169.4,56.6,56.1,tinggi,sering,tidak pernah,9,Meningkatkan Kebugaran
1616,45,perempuan,153.6,61.8,48,rendah,tidak pernah,tidak pernah,8,Menjaga Kesehatan
1617,41,perempuan,158.8,68.6,62.9,rendah,jarang,sering,8,Menurunkan Berat Badan
1618,23,perempuan,160,62.5,62.9,sedang,jarang,sering,6,Meningkatkan Kebugaran
1619,47,perempuan,165.9,56.8,62.2,tinggi,jarang,sering,9,Meningkatkan Kebugaran
1620,29,perempuan,148.9,64.9,47.7,tinggi,sering,jarang,5,Meningkatkan Kebugaran
1621,46,perempuan,146.3,49.6,47.2,rendah,jarang,tidak pernah,8,Meningkatkan Kebugaran
1622,61,perempuan,161.5,76.8,61.9,sedang,sering,jarang,5,Menurunkan Berat Badan
1623,59,perempuan,174.4,61.7,70.8,sedang,sering,sering,6,Meningkatkan Berat Badan
1624,62,perempuan,145.7,44.2,41.8,tinggi,sering,jarang,8,Menjaga Kesehatan
1625,59,perempuan,153.7,63.8,56.6,sedang,sering,tidak pernah,6,Meningkatkan Kebugaran
1626,53,perempuan,163.4,57.3,56.5,sedang,sering,tidak pernah,7,Menjaga Kesehatan
1627,30,perempuan,148.6,44.7,44.1,sedang,jarang,jarang,9,Menjaga Kesehatan
1628,63,perempuan,169,69.8,62.5,sedang,sering,sering,5,Menjaga Kesehatan
1629,43,perempuan,172.1,74.1,66.7,tinggi,jarang,sering,9,Menurunkan Berat Badan
1630,34,perempuan,171.7,70.9,62,rendah,sering,sering,4,Menjaga Kesehatan
1631,65,perempuan,179,89.1,73.4,tinggi,jarang,sering,4,Menurunkan Berat Badan
1632,38,perempuan,145.2,48.7,42.6,sedang,tidak pernah,sering,9,Menjaga Kesehatan
1633,19,perempuan,183.1,87,92.7,tinggi,jarang,tidak pernah,4,Meningkatkan Berat Badan
1634,35,perempuan,150.3,48,48.3,rendah,tidak pernah,jarang,9,Menjaga Kesehatan
1635,18,perempuan,149.3,57.1,51.6,tinggi,jarang,sering,7,Menurunkan Berat Badan
1636,37,perempuan,184.8,76.1,73.6,tinggi,sering,sering,5,Meningkatkan Kebugaran
1637,65,perempuan,176,97.2,85.9,rendah,tidak pernah,jarang,5,Menurunkan Berat Badan
1638,29,perempuan,175.5,60.7,71,sedang,jarang,jarang,7,Menjaga Kesehatan
1639,59,perempuan,180.4,82.1,76.9,tinggi,sering,sering,7,Menurunkan Berat Badan
1640,25,perempuan,181.5,83.2,67.2,rendah,tidak pernah,sering,4,Menjaga Kesehatan
1641,48,perempuan,176.7,64.8,72,rendah,sering,tidak pernah,5,Meningkatkan Berat Badan
1642,49,perempuan,167.3,57.8,66.3,tinggi,sering,jarang,9,Meningkatkan Kebugaran
1643,30,perempuan,179.2,69.3,66.8,sedang,jarang,sering,8,Menjaga Kesehatan
1644,61,perempuan,153.1,50.8,54.9,sedang,sering,tidak pernah,7,Meningkatkan Berat Badan
1645,55,perempuan,170.3,74.6,58.4,sedang,sering,sering,9,Menjaga Kesehatan
1646,53,perempuan,175,69.5,68.9,tinggi,jarang,sering,5,Menjaga Kesehatan
1647,20,perempuan,181.9,81.2,73.1,sedang,jarang,tidak pernah,7,Meningkatkan Kebugaran
1648,19,perempuan,169.6,71.6,61,rendah,tidak pernah,tidak pernah,7,Meningkatkan Kebugaran
1649,22,perempuan,146.6,40,40.7,tinggi,sering,tidak pernah,6,Menjaga Kesehatan
1650,39,perempuan,180.3,65.5,71.6,rendah,jarang,tidak pernah,6,Meningkatkan Kebugaran
1651,51,perempuan,148.9,54.1,52.2,sedang,jarang,sering,7,Menjaga Kesehatan
1652,42,perempuan,145.2,50.9,45.7,tinggi,jarang,sering,9,Meningkatkan Kebugaran
1653,54,perempuan,150.1,51.8,45.8,sedang,tidak pernah,tidak pernah,5,Menjaga Kesehatan
1654,32,perempuan,145.6,63,51,rendah,tidak pernah,jarang,9,Menurunkan Berat Badan
1655,34,perempuan,181.3,75.2,73.6,sedang,jarang,sering,9,Meningkatkan Kebugaran
1656,35,perempuan,155,51.1,51.1,rendah,tidak pernah,jarang,8,Menjaga Kesehatan
1657,35,perempuan,147.2,57.2,54.2,rendah,tidak pernah,tidak pernah,9,Menurunkan Berat Badan
1658,52,perempuan,158,59.3,51.5,sedang,tidak pernah,sering,5,Meningkatkan Kebugaran
1659,47,perempuan,151.3,53.2,51.3,sedang,tidak pernah,tidak pernah,7,Menjaga Kesehatan
